ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=f258bcb2c6f24dc9,[빅데이터분석] 데이터 사업 기획 및 운영 담당자,한국카카오은행 성남 분당구,,"또는 머신러닝 관련 내용을 이해할 수 있는 분 · 적극적이고 원만한 커뮤니케이션이 가능한 분 우대사항 · Python, Java, Scala 등 프로그래밍 언어 사용 경험이 있는 분 · 전산/수학/통계 또는 관련 분야 학사..."
https://kr.indeed.com/viewjob?jk=8fd83c6a728843c0,Data Scientist/Data Engineering 경력사원 공고,LG전자 3.8 서울특별시,,"Text Analytics, 머신러닝/딥러닝 알고리즘 ② 데이터 추출, 가공, 정제 : 상용 ETL 솔루션, Python/R 등을 활용한 데이터 전/후처리 ③ Business Intelligence 시스템 구축 ④ 퍼블릭..."
https://kr.indeed.com/viewjob?jk=5d4ef5faadd96b30,"[대성] 개발자 채용 | 앱개발,Java,Python,objective",대성 관심기업 대한민국,,근무조건 지원자격 우대조건 기업정보 상세보기
https://kr.indeed.com/viewjob?jk=d29856ba80e4bc98,[누구랑 라라랑] (주)라라와 함께할 웹프로그래머,라라 부산,"월급 2,000,000원",mHTML|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HDML|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발
https://kr.indeed.com/viewjob?jk=55584c627df1acaa,데이터 분석가/사이언티스트(신입/인턴 가능),쏘카 대한민국,,"Sheet) 등 데이터 분석 도구를 원활히 다루시거나, 앞으로 원활히 다루고자 하는 의지가 높으신 분 • Python, R 등의 프로그래밍 언어 혹은 데이터 분석 언어를 1개 이상 능숙하게 사용 가능하신 분 전형절차 서류..."
https://kr.indeed.com/viewjob?jk=31c20e6695f301ee,2021년 2월 경력사원 (Battery연구소),LG에너지솔루션 대전 유성구,,"프로그래밍 언어(Matlab, python, C, Fortran 등... 산과학 분야 석사 학위 이상 우대사항 - 전지소재분석/연구 경험 - Python 코딩/Database 구축/ 리눅스 서버 관리 경험 Modular..."
https://kr.indeed.com/viewjob?jk=7747cb66f47189c1,와이에스지(스타트업)에서 웹 개발자,와이에스지 대한민국,"월급 2,000,000원 - 2,200,000원","무관 기타 담당업무 세종 청사 근처에 위치한 정부지원사업 선정 스타트업입니다. 서버 back : AWS, Python , Django , sqlite 웹 프론트 : html ,css javascript, jquery 중 몇가..."
https://kr.indeed.com/viewjob?jk=dfb20fa220f3c478,"빅데이터, 인공지능(AI) 외 신입/경력 인턴",스칼라웍스 대한민국,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
https://kr.indeed.com/viewjob?jk=0790eddd585a5389,"자바모바일 실무개발자, 네트워크보안전문가",아이티윌 부산교육센터 부산 부산진구,,있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>시스템·네트워크보안|인터넷·IT·통신·모바일·게임>네트워...
https://kr.indeed.com/viewjob?jk=05aa5498d84c58e1,데이터 엔지니어(신입/경력),쏘카 대한민국,,"있는 분 • 데이터 분석팀 및 유관 부서와의 원활한 소통을 위한 기본적인 쿼리 작성 능력을 갖춘 분 • Python 또는 Java, Scala, C++, C# 등의 언어를 최소 1개 이상 능숙하게 사용할 수 있는 분 • 대용..."
https://kr.indeed.com/viewjob?jk=8d018b3956bbea98,2021년(주)쎄트렉아이 상반기 각 부문 신입/경력직,쎄트렉아이 대전 유성구,,"프로그래밍 툴 (Matlab, Python 등) 유경험자 - 광학 측정... 관련 개발 경력 자격요건 - 언어: C++, Python - VCS: GIT - C++ or Python 개발 경력 3년 이상 - openMP 개발..."
https://kr.indeed.com/viewjob?jk=c5c5dd8fb971d95f,소만사 2021년 각 부문 신입/경력,소만사 서울 영등포구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Windows|인터넷...
https://kr.indeed.com/viewjob?jk=668a66da41da83d3,2021년도 국가정보원 연계형 인턴 선발,국가정보원 서울 서초구,,C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|교육·교사·강사·교직원>IT·문화·직업강사>프로그래밍|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>통신·모바일>보안...
https://kr.indeed.com/viewjob?jk=3c281c47996e7b20,2021년도 BNK시스템 경력직원,BNK시스템 부산 강서구,,"처리 (경력직, 정규직) ○명 [필수사항] • 관련 경력 3년 이상 • ETL 관련 설계/개발 경험자 • Python, R 개발 경험자 • 데이터 분석 시스템 구축 운영 경험자 • 정보처리기사 자격증 소지자 [우대사항..."
https://kr.indeed.com/viewjob?jk=b69f6c139efeb09d,2021년도 국토안전관리원 제기간제 근로자변경,국토안전관리원 경기도,,"토목/건축) - 국토교통부 소관 연구개발사업 유경험자, 건설안전 데이터분석 경험자, 프로그램 언어(JAVA, Python 등) 사용 가능자 행정A - 계약업무(물품및용역 등) 유경력자 - 공공기관, 지자체 계약업무 유경력자..."
https://kr.indeed.com/viewjob?jk=106e2372b51da4be,[이마트] 이마트 Data Scientist 경력직 모집,신세계 4.5 대한민국,,Personalization 모델 고도화 개발 자격요건 ㆍ학사 이상 ㆍML/AI에 대한 이해와 활용능력 보유 ㆍ Python/R/Spark 기반 모델링 개발 경험 ㆍ중급이상 SQL skill 우대사항 ㆍ대고객 기반...
https://kr.indeed.com/viewjob?jk=cd40cf786e32f325,사내 및 서비스 보안 담당자 (경력),네오위즈 대한민국,,"GuardDuty, WAF, VPC Flow Logs 분석 등)이 있으신 분 - 각종 스크립트 언어(Perl, Python, shell script 등)의 활용 능력을 가진 분 - 모바일 게임 앱에 대한 보안 검수 경험이..."
https://kr.indeed.com/viewjob?jk=50aa4b6751f0086e,대구기계부품연구원 인력,대구기계부품연구원 대구 달서구,,"박사 학위 소지자 (기계, 전기전자, 컴퓨터 등 공학계열) - 관련 업무 유경험자 - 프로그래밍 가능자 ( Python, Matlab, C언어 등) 계 약 직 행 정 지 원 행 정 1 - - 운전 업무 - 총무 업무 지원..."
https://kr.indeed.com/viewjob?jk=efb69a29d8bd7514,2021년 IITP 주관 글로벌핵심인재양성 지원사업,정보통신기획평가원 대전 유성구,,인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석
https://kr.indeed.com/viewjob?jk=f565607a390f8b13,[헥스콘] 2021년 상반기 백엔드 서버 개발자,헥스콘 창원 의창구,"연봉 32,000,000원 - 34,000,000원","기술스택] 1) 사용언어 : Java, Kotlin, C++, HTML, CSS, Swift, Object-C, Python, Php, Node.js 2) 사용DB : MySQL, MSSQL, Maria DB, Oracle..."
https://kr.indeed.com/viewjob?jk=89f3e10d77a126bf,Field Service Engineer,Nearfield Instruments 대한민국,,"troubleshooting. Preferably to have coding capability (Matlab, Python...etc... data analysis, visualization, and algorithm..."
https://kr.indeed.com/viewjob?jk=4adac8923476d038,프랭클린템플턴투신운용 Junior Trader (Quant base 필수...,프랭클린템플턴투신 대한민국,,"object-oriented programming and intermediate programming proficiency in Python, R or MATLAB, and SQL are essential. Licenses..."
https://kr.indeed.com/viewjob?jk=144c42a3c09caa9b,파이썬 신입 개발자 (정규직),쇼엠 인천 연수구,,실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=7dbaa95d22eacd29,"웹개발, 백엔드 외 경력 정규직",아이티엔제이 울산 남구,"연봉 40,000,000원 - 50,000,000원","경력(4년 이상 ) 학력사항: 대학교(4년)졸업 이상 직무기술: 웹프로그래밍, 응용프로그램개발, JAVA, PYTHON 기타: ㆍ다양한 업무를 신속하게 이해하고 도식화 할 수 있는 분 ㆍ고객의 소리를 듣는 귀가 지혜 있는..."
https://kr.indeed.com/viewjob?jk=54e0d08c99dcf507,MI(Market Intelligence)담당 마케팅 전략 경력사원,LG전자 3.8 서울 영등포구,,"마케팅 전략/방향성 도출 경험 보유 4) 우대 사항 - 통계 분석 및 프로그래밍 언어 역량 보유: R, python, Java, SPSS, Tableau, etc. - 영어 능통 역량: 해외법인과 영어 화상 회의 및 현지..."
https://kr.indeed.com/viewjob?jk=4b3017286dd4fc26,"빅데이터 전문가, 클라우드 분야 IT 전문가 취업교육",한국기술교육직업전문학교 부산 동래구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/viewjob?jk=8dff939e6fd66f17,[고경력자의 경우 시간 단축] (주)라라와 함께할 개발자,라라 부산 수영구,"월급 2,000,000원",인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=ab38178e6071aa0f,"Engr, Apps Dev 2",KLA-Tencor 대한민국,,"working effectively with different cultures. Matlab/ Python experience is a plus. We offer a competitive, family friendly..."
https://kr.indeed.com/viewjob?jk=da5d4dd560fb6f85,Data Scientist,Garrett Advancing Motion 경기도,,"System/Data Integration • High level programming skills ( Python, R, Matlab, C++ or Java) • Machine Learning Algorithms..."
https://kr.indeed.com/viewjob?jk=233bbfd9781e846d,"Engr, Tech Supp 3",KLA-Tencor 대한민국,,background Excel macro/code development for log analysis Python Database development for production Open to NCG (New College...
https://kr.indeed.com/viewjob?jk=6ac2f6c2b56e657e,경영지원본부 전산팀(IT) 경력사원,디비자산운용 대한민국,,"및 네트워크 유지보수 가능자 4. 우대사항 - 전산 / 금융 관련 자격증 보유자 우대 - Oracle, Python, Java, Powerbuilder 프로그래밍 가능자 우대 - 운용사 / 사무관리사 / 증권사 등에서 관련..."
https://kr.indeed.com/viewjob?jk=2adee76aff2a0781,(주)푸드머스 고객 데이터분석/기획 경력채용,풀무원 3.3 서울특별시,,"및 운영 3) 상품/서비스 만족도 조사 실행 및 분석을 통한 개선사항 도출 4) 다양한 Tool(R, Python 등)을 활용한 데이터 분석 등 필요역량 및 지원자격 학력: 학사 이상 경력: 고객 데이터 분석 및..."
https://kr.indeed.com/viewjob?jk=3903a7bb4eefe576,와이에스지(스타트업) 웹 개발자,와이에스지 세종특별자치시,"월급 2,000,000원","[직무내용] 세종 청사 근처에 위치한 정부지원사업 선정 스타트업입니다. 서버 back : AWS, Python , Django , sqlite 웹 프론트 : html ,css javascript, jquery 중 몇가지 사용가..."
